id_order;tanggal;jenis_barang;kategori;qty;jenis_penjualan; harga_jual ;diskon; harga_akhir ; hpp ;pendapatan;prov;negara;;tgl_jual;barang_jual;tgl_prod;barang_prod;;bulan;pend_total
Twinkle44582Kumulo;01/21/22;Mini Tree E;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/21/22;Mini Tree E;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Mini Tree F;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/21/22;Mini Tree F;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Mini Tree G;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/21/22;Mini Tree G;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Mountain Bear;Folks;1; Stockist ; IDR429.000 ;15%; IDR364.650 ; IDR152.750 ; IDR211.900 ;DKI JAKARTA;INDONESIA;;01/21/22;Mountain Bear;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Summer Forest;Forest;1; Stockist ; IDR449.000 ;15%; IDR381.650 ; IDR207.350 ; IDR174.300 ;DKI JAKARTA;INDONESIA;;01/21/22;Summer Forest;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Twinkle Baloon;Birthday;1; Stockist ; IDR129.000 ;15%; IDR109.650 ; IDR52.000 ; IDR57.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Baloon;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Twinkle Baloon;Birthday;1; Stockist ; IDR129.000 ;15%; IDR109.650 ; IDR52.000 ; IDR57.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Baloon;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Twinkle Baloon;Birthday;1; Stockist ; IDR129.000 ;15%; IDR109.650 ; IDR52.000 ; IDR57.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Baloon;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Twinkle Baloon;Birthday;1; Stockist ; IDR129.000 ;15%; IDR109.650 ; IDR52.000 ; IDR57.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Baloon;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Twinkle Baloon;Birthday;1; Stockist ; IDR129.000 ;15%; IDR109.650 ; IDR52.000 ; IDR57.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Baloon;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Twinkle Baloon;Birthday;1; Stockist ; IDR129.000 ;15%; IDR109.650 ; IDR52.000 ; IDR57.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Baloon;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Twinkle Baloon;Birthday;1; Stockist ; IDR129.000 ;15%; IDR109.650 ; IDR52.000 ; IDR57.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Baloon;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Twinkle Baloon;Birthday;1; Stockist ; IDR129.000 ;15%; IDR109.650 ; IDR52.000 ; IDR57.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Baloon;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Twinkle Baloon;Birthday;1; Stockist ; IDR129.000 ;15%; IDR109.650 ; IDR52.000 ; IDR57.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Baloon;Jul-22;Vehicles;;;
Twinkle44582Kumulo;01/21/22;Twinkle Kite;Birthday;1; Stockist ; IDR149.000 ;15%; IDR126.650 ; IDR52.000 ; IDR74.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Kite;Jul-22;Camping;;;
Twinkle44582Kumulo;01/21/22;Twinkle Kite;Birthday;1; Stockist ; IDR149.000 ;15%; IDR126.650 ; IDR52.000 ; IDR74.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Kite;Jul-22;Camping;;;
Twinkle44582Kumulo;01/21/22;Twinkle Kite;Birthday;1; Stockist ; IDR149.000 ;15%; IDR126.650 ; IDR52.000 ; IDR74.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Kite;Jul-22;Camping;;;
Twinkle44582Kumulo;01/21/22;Twinkle Kite;Birthday;1; Stockist ; IDR149.000 ;15%; IDR126.650 ; IDR52.000 ; IDR74.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Kite;Jul-22;Camping;;;
Twinkle44582Kumulo;01/21/22;Twinkle Kite;Birthday;1; Stockist ; IDR149.000 ;15%; IDR126.650 ; IDR52.000 ; IDR74.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Kite;Jul-22;Camping;;;
Twinkle44582Kumulo;01/21/22;Twinkle Kite;Birthday;1; Stockist ; IDR149.000 ;15%; IDR126.650 ; IDR52.000 ; IDR74.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Kite;Jul-22;Camping;;;
Twinkle44582Kumulo;01/21/22;Twinkle Kite;Birthday;1; Stockist ; IDR149.000 ;15%; IDR126.650 ; IDR52.000 ; IDR74.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Kite;Jul-22;Camping;;;
Twinkle44582Kumulo;01/21/22;Twinkle Kite;Birthday;1; Stockist ; IDR149.000 ;15%; IDR126.650 ; IDR52.000 ; IDR74.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Kite;Jul-22;Camping;;;
Twinkle44582Kumulo;01/21/22;Twinkle Kite;Birthday;1; Stockist ; IDR149.000 ;15%; IDR126.650 ; IDR52.000 ; IDR74.650 ;DKI JAKARTA;INDONESIA;;01/21/22;Twinkle Kite;Jul-22;Camping;;;
Twinkle44582Kumulo;01/22/22;Autumn Forest;Forest;1; Stockist ; IDR449.000 ;15%; IDR381.650 ; IDR207.350 ; IDR174.300 ;DKI JAKARTA;INDONESIA;;01/22/22;Autumn Forest;Jul-22;Camping;;;
Twinkle44565Catherine;01/22/22;Colored Elephant;Animals;1; Manual; IDR119.000 ;0%; IDR119.000 ; IDR83.200 ; IDR35.800 ;DKI JAKARTA;INDONESIA;;01/22/22;Colored Elephant;Jul-22;Camping;;;
Twinkle44582Kumulo;01/22/22;Mini Tree A;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/22/22;Mini Tree A;Jul-22;Camping;;;
Twinkle44582Kumulo;01/22/22;Mini Tree B;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/22/22;Mini Tree B;Jul-22;Camping;;;
Twinkle44582Kumulo;01/22/22;Mini Tree C;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/22/22;Mini Tree C;Jul-22;Camping;;;
Twinkle44582Kumulo;01/22/22;Mini Tree D;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/22/22;Mini Tree D;Jul-22;Camping;;;
Twinkle44582Kumulo;01/22/22;Mini Tree E;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/22/22;Mini Tree E;Jul-22;Camping;;;
Twinkle44582Kumulo;01/22/22;Mini Tree F;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/22/22;Mini Tree F;Jul-22;Camping;;;
Twinkle44582Kumulo;01/22/22;Mini Tree G;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/22/22;Mini Tree G;Jul-22;Camping;;;
Twinkle44582Kumulo;01/22/22;Summer Forest;Forest;1; Stockist ; IDR449.000 ;15%; IDR381.650 ; IDR207.350 ; IDR174.300 ;DKI JAKARTA;INDONESIA;;01/22/22;Summer Forest;Jul-22;Camping;;;
Twinkle44565Catherine;01/23/22;Colored Elephant;Animals;1; Manual; IDR119.000 ;0%; IDR119.000 ; IDR83.200 ; IDR35.800 ;DKI JAKARTA;INDONESIA;;01/23/22;Colored Elephant;Jul-22;Camping;;;
Twinkle44582Kumulo;01/23/22;Mini Tree A;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/23/22;Mini Tree A;Jul-22;Camping;;;
Twinkle44582Kumulo;01/23/22;Mini Tree B;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/23/22;Mini Tree B;Jul-22;Camping;;;
Twinkle44582Kumulo;01/23/22;Mini Tree C;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/23/22;Mini Tree C;Jul-22;Camping;;;
Twinkle44582Kumulo;01/23/22;Mini Tree D;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/23/22;Mini Tree D;Jul-22;Camping;;;
Twinkle44582Kumulo;01/23/22;Mini Tree E;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/23/22;Mini Tree E;Jul-22;Camping;;;
Twinkle44582Kumulo;01/23/22;Mini Tree F;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/23/22;Mini Tree F;Jul-22;Camping;;;
Twinkle44582Kumulo;01/23/22;Mini Tree G;Birthday;1; Stockist ; IDR79.000 ;15%; IDR67.150 ; IDR24.700 ; IDR42.450 ;DKI JAKARTA;INDONESIA;;01/23/22;Mini Tree G;Jul-22;Camping;;;
Twinkle44622feliciadwijatmiko;02/03/22;Kemoceng;Home Living;1;Marketplace; IDR59.000 ;0%; IDR59.000 ; IDR20.000 ; IDR39.000 ;JAWA TIMUR;INDONESIA;;02/03/22;Kemoceng;Jul-22;Camping;;;
Twinkle44622ket2x;02/03/22;Wooden Broom Set Adult;Home Living;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR174.200 ; IDR274.800 ;DKI JAKARTA;INDONESIA;;02/03/22;Wooden Broom Set Adult;Jul-22;Camping;;;
Twinkle44596eznfun.id;02/04/22;Kinoko Forest;Camping;1;Marketplace; IDR319.000 ;0%; IDR319.000 ; IDR155.350 ; IDR163.650 ;DKI JAKARTA;INDONESIA;;02/04/22;Kinoko Forest;Jul-22;Camping;;;
Twinkle44596hmeezan.kids;02/04/22;Tw Apron S;Chef;1;Marketplace; IDR219.000 ;0%; IDR219.000 ; IDR102.050 ; IDR116.950 ;JAWA BARAT;INDONESIA;;02/04/22;Tw Apron S;Jul-22;Camping;;;
Twinkle44596hmeezan.kids;02/04/22;Tw Apron S;Chef;1;Marketplace; IDR219.000 ;0%; IDR219.000 ; IDR102.050 ; IDR116.950 ;JAWA BARAT;INDONESIA;;02/04/22;Tw Apron S;Jul-22;Camping;;;
Twinkle44598devinadex;02/06/22;Baltic Sea;Village;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR124.800 ; IDR124.200 ;DKI JAKARTA;INDONESIA;;02/06/22;Baltic Sea;Jul-22;Camping;;;
Twinkle44598deifadjianti;02/06/22;Twinkle Baloon;Birthday;1;Marketplace; IDR129.000 ;0%; IDR129.000 ; IDR52.000 ; IDR77.000 ;GORONTALO;INDONESIA;;02/06/22;Twinkle Baloon;Jul-22;Camping;;;
Twinkle44598devinadex;02/06/22;Veggies;Chef;1;Marketplace; IDR329.000 ;0%; IDR329.000 ; IDR157.950 ; IDR171.050 ;DKI JAKARTA;INDONESIA;;02/06/22;Veggies;Jul-22;Camping;;;
Twinkle44598devinadex;02/06/22;Wings Bee B;Fairy;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR189.150 ; IDR259.850 ;DKI JAKARTA;INDONESIA;;02/06/22;Wings Bee B;Jul-22;Camping;;;
Twinkle44599zeethecottonball;02/07/22;Clay;Decoration;1;Marketplace; IDR79.000 ;0%; IDR79.000 ; IDR29.900 ; IDR49.100 ;DKI JAKARTA;INDONESIA;;02/07/22;Clay;Jul-22;Camping;;;
Twinkle44599zeethecottonball;02/07/22;Ribbon For Boy;Newborn;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR44.600 ; IDR54.400 ;DKI JAKARTA;INDONESIA;;02/07/22;Ribbon For Boy;Jul-22;Camping;;;
Twinkle44599zeethecottonball;02/07/22;Rocket + Astro;Solar System;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR105.950 ; IDR143.050 ;DKI JAKARTA;INDONESIA;;02/07/22;Rocket + Astro;Jul-22;Camping;;;
Twinkle44601armakeupbox;02/09/22;Twinkle Kite;Birthday;1;Marketplace; IDR149.000 ;0%; IDR149.000 ; IDR52.000 ; IDR97.000 ;JAWA TIMUR;INDONESIA;;02/09/22;Twinkle Kite;Jul-22;Camping;;;
Angel;02/10/22;Kitchen;Chef;1;Manual; IDR3.779.000 ;0%; IDR3.779.000 ; IDR1.768.000 ; IDR2.011.000 ;DKI JAKARTA;INDONESIA;;02/10/22;Kitchen;Jul-22;Camping;;;
Vanessa Heng;02/12/22;Clay;Decoration;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR29.900 ; IDR49.100 ;SINGAPURA;INDONESIA;;02/12/22;Clay;Jul-22;Camping;;;
Vanessa Heng;02/12/22;Mini Tree A;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;SINGAPURA;INDONESIA;;02/12/22;Mini Tree A;Jul-22;Camping;;;
Vanessa Heng;02/12/22;Mini Tree B;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;SINGAPURA;INDONESIA;;02/12/22;Mini Tree B;Jul-22;Camping;;;
Vanessa Heng;02/12/22;Mini Tree C;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;SINGAPURA;INDONESIA;;02/12/22;Mini Tree C;Jul-22;Camping;;;
Vanessa Heng;02/12/22;Mini Tree D;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;SINGAPURA;INDONESIA;;02/12/22;Mini Tree D;Jul-22;Camping;;;
Vanessa Heng;02/12/22;Mini Tree E;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;SINGAPURA;INDONESIA;;02/12/22;Mini Tree E;Jul-22;Camping;;;
Vanessa Heng;02/12/22;Mini Tree F;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;SINGAPURA;INDONESIA;;02/12/22;Mini Tree F;Jul-22;Camping;;;
Vanessa Heng;02/12/22;Mini Tree G;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;SINGAPURA;INDONESIA;;02/12/22;Mini Tree G;Jul-22;Camping;;;
Vanessa Heng;02/12/22;Xmas Forest;Christmas;1;Manual; IDR449.000 ;0%; IDR449.000 ; IDR207.350 ; IDR241.650 ;SINGAPURA;INDONESIA;;02/12/22;Xmas Forest;Jul-22;Camping;;;
Vanessa Heng;02/12/22;Xmas Lutie Isi 4;Christmas;1;Manual; IDR109.000 ;0%; IDR109.000 ; IDR46.150 ; IDR62.850 ;SINGAPURA;INDONESIA;;02/12/22;Xmas Lutie Isi 4;Jul-22;Camping;;;
Vanessa Heng;02/12/22;Xmas Lutie Isi 4;Christmas;1;Manual; IDR109.000 ;0%; IDR109.000 ; IDR46.150 ; IDR62.850 ;SINGAPURA;INDONESIA;;02/12/22;Xmas Lutie Isi 4;Jul-22;Camping;;;
Twinkle44608elen30;02/16/22;Gasing Greentea;Traditional;1;Marketplace; IDR99.000 ;0%; IDR99.000 ; IDR31.200 ; IDR67.800 ;SUMATERA UTARA;INDONESIA;;02/16/22;Gasing Greentea;Jul-22;Camping;;;
Twinkle44609pourbebe;02/17/22;Kamera Kayu;Camping;1;Marketplace; IDR279.000 ;0%; IDR279.000 ; IDR122.200 ; IDR156.800 ;JAWA BARAT;INDONESIA;;02/17/22;Kamera Kayu;Jul-22;Camping;;;
Twinkle44610devinadex;02/18/22;Wings Bee B;Fairy;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR189.150 ; IDR259.850 ;DKI JAKARTA;INDONESIA;;02/18/22;Wings Bee B;Jul-22;Camping;;;
Twinkle44612iffat05;02/20/22;Kemoceng;Home Living;1;Marketplace; IDR59.000 ;0%; IDR59.000 ; IDR20.000 ; IDR39.000 ;JAWA TENGAH;INDONESIA;;02/20/22;Kemoceng;Jul-22;Camping;;;
Twinkle44612iffat05;02/20/22;Wooden Broom Set Adult;Home Living;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR174.200 ; IDR274.800 ;JAWA TENGAH;INDONESIA;;02/20/22;Wooden Broom Set Adult;Jul-22;Camping;;;
Twinkle44614yohanamelikaoctavia;02/22/22;Kemoceng;Home Living;1;Marketplace; IDR59.000 ;0%; IDR59.000 ; IDR20.000 ; IDR39.000 ;JAWA TENGAH;INDONESIA;;02/22/22;Kemoceng;Jul-22;Camping;;;
Twinkle44615almiradiamanta;02/23/22;Baltic Sea;Village;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR124.800 ; IDR124.200 ;JAWA BARAT;INDONESIA;;02/23/22;Baltic Sea;Jul-22;Camping;;;
Twinkle44617dantichi;02/25/22;Coaster;Home Living;1;Marketplace; IDR19.000 ;0%; IDR19.000 ; IDR6.000 ; IDR13.000 ;DKI JAKARTA;INDONESIA;;02/25/22;Coaster;Jul-22;Camping;;;
Twinkle44617dantichi;02/25/22;Coaster;Home Living;1;Marketplace; IDR19.000 ;0%; IDR19.000 ; IDR6.000 ; IDR13.000 ;DKI JAKARTA;INDONESIA;;02/25/22;Coaster;Jul-22;Camping;;;
Twinkle44617dantichi;02/25/22;Coaster;Home Living;1;Marketplace; IDR19.000 ;0%; IDR19.000 ; IDR6.000 ; IDR13.000 ;DKI JAKARTA;INDONESIA;;02/25/22;Coaster;Jul-22;Camping;;;
Twinkle44618gitarosdiana18;02/26/22;Aksara Fc;Alphabet;1;Marketplace; IDR259.000 ;0%; IDR259.000 ; IDR125.450 ; IDR133.550 ;JAWA BARAT;INDONESIA;;02/26/22;Aksara Fc;Jul-22;Camping;;;
Twinkle44618lounameera;02/26/22;Tw Apron M;Chef;1;Marketplace; IDR219.000 ;0%; IDR219.000 ; IDR102.050 ; IDR116.950 ;DKI JAKARTA;INDONESIA;;02/26/22;Tw Apron M;Jul-22;Camping;;;
Twinkle44618ganigani94;02/26/22;Wings Bee B;Fairy;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR189.150 ; IDR259.850 ;DKI JAKARTA;INDONESIA;;02/26/22;Wings Bee B;Jul-22;Camping;;;
Twinkle44618ganigani94;02/26/22;Wings Fairy A;Fairy;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR189.150 ; IDR259.850 ;DKI JAKARTA;INDONESIA;;02/26/22;Wings Fairy A;Jul-22;Camping;;;
Twinkle44623hellohvckster;03/03/22;Kemoceng;Home Living;1;Marketplace; IDR59.000 ;0%; IDR59.000 ; IDR20.000 ; IDR39.000 ;JAWA BARAT;INDONESIA;;03/03/22;Kemoceng;Jul-22;Camping;;;
Twinkle44625annexaudrey;03/05/22;Aksara Fc;Alphabet;1;Marketplace; IDR259.000 ;0%; IDR259.000 ; IDR125.450 ; IDR133.550 ;JAWA BARAT;INDONESIA;;03/05/22;Aksara Fc;Jul-22;Camping;;;
Twinkle44626Cikipop_;03/06/22;Planet Rocket Astro Bundle;Solar System;1;Marketplace; IDR429.000 ;0%; IDR429.000 ; IDR206.700 ; IDR222.300 ;JAWA BARAT;INDONESIA;;03/06/22;Planet Rocket Astro Bundle;Jul-22;Camping;;;
Twinkle44627mdligatsa;03/07/22;Lintasan Track Planet;Solar System;1;Marketplace; IDR229.000 ;0%; IDR229.000 ; IDR107.900 ; IDR121.100 ;SUMATERA UTARA;INDONESIA;;03/07/22;Lintasan Track Planet;Jul-22;Camping;;;
Twinkle44627yonsix;03/07/22;Magic Wand;Fairy;1;Marketplace; IDR149.000 ;0%; IDR149.000 ; IDR68.000 ; IDR81.000 ;JAWA TIMUR;INDONESIA;;03/07/22;Magic Wand;Jul-22;Camping;;;
Twinkle44627mdligatsa;03/07/22;Planet + Fc;Solar System;1;Marketplace; IDR289.000 ;0%; IDR289.000 ; IDR133.900 ; IDR155.100 ;SUMATERA UTARA;INDONESIA;;03/07/22;Planet + Fc;Jul-22;Camping;;;
Devina Tanya;03/12/22;Clay;Decoration;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR29.900 ; IDR49.100 ;JAWA BARAT;INDONESIA;;03/12/22;Clay;Jul-22;Camping;;;
Darmono Budiman;03/12/22;Hampers Bright;Christmas;1;Manual; IDR149.000 ;10%; IDR134.100 ; IDR128.650 ; IDR5.450 ;JAWA TIMUR;INDONESIA;;03/12/22;Hampers Bright;Jul-22;Camping;;;
Gevita;03/12/22;Hampers Eve;Christmas;1;Manual; IDR229.000 ;0%; IDR229.000 ; IDR231.650 ; IDR(2.650);JAWA TIMUR;INDONESIA;;03/12/22;Hampers Eve;Jul-22;Camping;;;
Mega;03/12/22;Hampers Eve;Christmas;1;Manual; IDR229.000 ;0%; IDR229.000 ; IDR231.650 ; IDR(2.650);DKI JAKARTA;INDONESIA;;03/12/22;Hampers Eve;Jul-22;Camping;;;
Mega;03/12/22;Hampers Eve;Christmas;1;Manual; IDR229.000 ;0%; IDR229.000 ; IDR231.650 ; IDR(2.650);DKI JAKARTA;INDONESIA;;03/12/22;Hampers Eve;Jul-22;Camping;;;
Darmono Budiman;03/12/22;Hampers Joy;Christmas;1;Manual; IDR199.000 ;10%; IDR179.100 ; IDR178.650 ; IDR450 ;JAWA TIMUR;INDONESIA;;03/12/22;Hampers Joy;Jul-22;Camping;;;
Darmono Budiman;03/12/22;Hampers Joy;Christmas;1;Manual; IDR199.000 ;10%; IDR179.100 ; IDR178.650 ; IDR450 ;JAWA TIMUR;INDONESIA;;03/12/22;Hampers Joy;Jul-22;Camping;;;
Darmono Budiman;03/12/22;Hampers Noel;Christmas;1;Manual; IDR429.000 ;10%; IDR386.100 ; IDR421.700 ; IDR(35.600);JAWA TIMUR;INDONESIA;;03/12/22;Hampers Noel;Jul-22;Camping;;;
Devina Tanya;03/12/22;Milkee Bears;Folks;1;Manual; IDR429.000 ;0%; IDR429.000 ; IDR152.750 ; IDR276.250 ;JAWA BARAT;INDONESIA;;03/12/22;Milkee Bears;Jul-22;Camping;;;
Devina Tanya;03/12/22;Mini Tree A;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;03/12/22;Mini Tree A;Jul-22;Camping;;;
Devina Tanya;03/12/22;Mini Tree B;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;03/12/22;Mini Tree B;Jul-22;Camping;;;
Devina Tanya;03/12/22;Mini Tree C;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;03/12/22;Mini Tree C;Jul-22;Camping;;;
Devina Tanya;03/12/22;Mini Tree G;Birthday;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;03/12/22;Mini Tree G;Jul-22;Camping;;;
Devina Tanya;03/12/22;Summer Forest;Forest;1;Manual; IDR449.000 ;0%; IDR449.000 ; IDR207.350 ; IDR241.650 ;JAWA BARAT;INDONESIA;;03/12/22;Summer Forest;Jul-22;Camping;;;
Devina Tanya;03/12/22;Xmas Mini Tree;Christmas;1;Manual; IDR79.000 ;0%; IDR79.000 ; IDR24.700 ; IDR54.300 ;JAWA BARAT;INDONESIA;;03/12/22;Xmas Mini Tree;Jul-22;Camping;;;
Devina Tanya;03/12/22;Xmas Village;Christmas;1;Manual; IDR249.000 ;0%; IDR249.000 ; IDR124.800 ; IDR124.200 ;JAWA BARAT;INDONESIA;;03/12/22;Xmas Village;Jul-22;Camping;;;
Devina Tanya;03/12/22;Xmas Village C;Christmas;1;Manual; IDR249.000 ;0%; IDR249.000 ; IDR124.800 ; IDR124.200 ;JAWA BARAT;INDONESIA;;03/12/22;Xmas Village C;Jul-22;Camping;;;
Gevita;03/12/22;Xmas Village D;Christmas;1;Manual; IDR249.000 ;0%; IDR249.000 ; IDR124.800 ; IDR124.200 ;JAWA TIMUR;INDONESIA;;03/12/22;Xmas Village D;Jul-22;Camping;;;
Devina Tanya;03/12/22;Xmas Village G;Christmas;1;Manual; IDR249.000 ;0%; IDR249.000 ; IDR124.800 ; IDR124.200 ;JAWA BARAT;INDONESIA;;03/12/22;Xmas Village G;Jul-22;Camping;;;
Devina Tanya;03/12/22;Xmas Village H;Christmas;1;Manual; IDR249.000 ;0%; IDR249.000 ; IDR124.800 ; IDR124.200 ;JAWA BARAT;INDONESIA;;03/12/22;Xmas Village H;Jul-22;Camping;;;
Twinkle44633alvinaam0620;03/13/22;Wings Fairy A;Fairy;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR189.150 ; IDR259.850 ;DKI JAKARTA;INDONESIA;;03/13/22;Wings Fairy A;Jul-22;Camping;;;
Twinkle44635audianywinaga;03/15/22;Kemoceng;Home Living;1;Marketplace; IDR59.000 ;0%; IDR59.000 ; IDR20.000 ; IDR39.000 ;BANTEN;INDONESIA;;03/15/22;Kemoceng;Jul-22;Camping;;;
Twinkle44636je.nails;03/16/22;Twinkle Rain Coat S ;Camping;1;Marketplace; IDR249.000 ;0%; IDR249.000 ; IDR108.550 ; IDR140.450 ;BANTEN;INDONESIA;;03/16/22;Twinkle Rain Coat S ;Jul-22;Camping;;;
Twinkle44636gun2tin;03/16/22;Wooden Broom Set Adult;Home Living;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR174.200 ; IDR274.800 ;SUMATERA UTARA;INDONESIA;;03/16/22;Wooden Broom Set Adult;Jul-22;Camping;;;
Twinkle44638primedia;03/18/22;Wooden Broom Set Adult;Home Living;1;Marketplace; IDR449.000 ;0%; IDR449.000 ; IDR174.200 ; IDR274.800 ;SUMATERA UTARA;INDONESIA;;03/18/22;Wooden Broom Set Adult;Jul-22;Camping;;;
Twinkle44638agustinann28;03/18/22;Wooden Broom Set Child;Home Living;1;Marketplace; IDR379.000 ;0%; IDR379.000 ; IDR146.900 ; IDR232.100 ;SUMATERA UTARA;INDONESIA;;03/18/22;Wooden Broom Set Child;Jul-22;Camping;;;
Twinkle44642noynorly;03/22/22;Kemoceng;Home Living;1;Marketplace; IDR59.000 ;0%; IDR59.000 ; IDR20.000 ; IDR39.000 ;SULAWESI SELATAN;INDONESIA;;03/22/22;Kemoceng;Jul-22;Camping;;;
